"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Clean",,"",0,"warmup",95,2,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Clean",,"",1,"warmup",95,5,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Clean",,"",2,"normal",145,3,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Clean",,"",3,"normal",145,3,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Clean",,"",4,"normal",145,3,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Face Pull",,"",0,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Face Pull",,"",1,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Face Pull",,"",2,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Triceps Rope Pushdown",,"",0,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Triceps Rope Pushdown",,"",1,"normal",35,10,,,
"Morning workout ☀️","17 Feb 2026, 08:11","17 Feb 2026, 08:59","","Triceps Rope Pushdown",,"",2,"normal",35,10,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Squat (Barbell)",,"",0,"warmup",45,5,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Squat (Barbell)",,"",1,"warmup",45,10,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Lunge (Barbell)",,"Alternating, sometimes extra left rep",0,"warmup",65,10,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Lunge (Barbell)",,"Alternating, sometimes extra left rep",1,"normal",95,11,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Lunge (Barbell)",,"Alternating, sometimes extra left rep",2,"normal",95,11,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Lunge (Barbell)",,"Alternating, sometimes extra left rep",3,"normal",145,9,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Lunge (Barbell)",,"Alternating, sometimes extra left rep",4,"normal",145,11,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Squat (Barbell)",,"",0,"normal",145,8,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Squat (Barbell)",,"",1,"normal",185,5,,,
"Morning workout ☀️","13 Feb 2026, 07:49","13 Feb 2026, 08:40","","Squat (Barbell)",,"",2,"normal",185,7,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Leg Press (Machine)",0,"Double 10x, single 10x, only count added plates",0,"normal",90,30,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Leg Press (Machine)",0,"Double 10x, single 10x, only count added plates",1,"normal",90,30,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Leg Press (Machine)",0,"Double 10x, single 10x, only count added plates",2,"normal",90,30,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Incline Chest Fly (Dumbbell)",0,"On the leg pres machine",0,"warmup",20,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Incline Chest Fly (Dumbbell)",0,"On the leg pres machine",1,"warmup",20,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Incline Chest Fly (Dumbbell)",0,"On the leg pres machine",2,"warmup",20,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Incline Bench Press (Dumbbell)",,"",0,"normal",100,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Incline Bench Press (Dumbbell)",,"",2,"normal",100,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Lateral Raise (Dumbbell)",,"On the incline",0,"normal",25,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Lateral Raise (Dumbbell)",,"On the incline",1,"normal",25,10,,,
"Morning workout ☀️","12 Feb 2026, 07:38","12 Feb 2026, 08:05","","Lateral Raise (Dumbbell)",,"On the incline",2,"normal",25,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",44,20,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Kettlebell Goblet Squat",,"",0,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Kettlebell Goblet Squat",,"",1,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Kettlebell Goblet Squat",,"",2,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Kettlebell Around the World",,"",0,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Kettlebell Around the World",,"",1,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Kettlebell Around the World",,"",2,"normal",44,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Seated Cable Row - V Grip (Cable)",,"Maxgrip longer",0,"normal",100,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Seated Cable Row - V Grip (Cable)",,"Maxgrip longer",1,"normal",110,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Seated Cable Row - V Grip (Cable)",,"Maxgrip longer",2,"normal",120,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Deadlift (Band)",,"Maxgrip longer",0,"normal",100,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Deadlift (Band)",,"Maxgrip longer",1,"normal",110,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Deadlift (Band)",,"Maxgrip longer",2,"normal",120,10,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Split Squat (Dumbbell)",,"",0,"normal",80,20,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Split Squat (Dumbbell)",,"",1,"normal",80,20,,,
"Morning workout ☀️","10 Feb 2026, 06:51","10 Feb 2026, 07:40","","Split Squat (Dumbbell)",,"",2,"normal",80,20,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Lateral Raise (Dumbbell)",,"",0,"normal",25,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Lateral Raise (Dumbbell)",,"",1,"normal",25,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Lateral Raise (Dumbbell)",,"",2,"normal",25,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Shoulder Press (Dumbbell)",,"",0,"normal",60,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Shoulder Press (Dumbbell)",,"",1,"normal",60,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Shoulder Press (Dumbbell)",,"",2,"normal",60,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Push Up",,"",0,"normal",,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Push Up",,"",1,"normal",,10,,,
"Light and quick","9 Feb 2026, 08:29","9 Feb 2026, 08:40","","Push Up",,"",2,"normal",,10,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Stair Machine (Steps)",,"",0,"normal",,,,301,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Deadlift High Pull",,"",0,"warmup",95,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Deadlift High Pull",,"",1,"warmup",95,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Clean",,"",0,"warmup",95,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Clean",,"",1,"normal",115,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Clean",,"",2,"normal",115,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Clean",,"",3,"normal",135,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Clean",,"",4,"normal",135,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Deadlift (Barbell)",,"",0,"normal",185,5,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Deadlift (Barbell)",,"",1,"normal",185,8,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Deadlift (Barbell)",,"",2,"normal",185,8,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Deadlift (Barbell)",,"",3,"normal",185,10,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Lat Pulldown (Machine)",,"/2 because it felt light and i had bad form",0,"normal",45,10,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Lat Pulldown (Machine)",,"/2 because it felt light and i had bad form",1,"normal",90,8,,,
"Morning workout ☀️","30 Jan 2026, 11:14","30 Jan 2026, 12:09","","Lat Pulldown (Machine)",,"/2 because it felt light and i had bad form",2,"normal",90,8,,,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Air Bike",,"",0,"normal",,,,300,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Climbing",,"",0,"normal",,,,2700,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Incline Bench Press (Dumbbell)",,"",0,"normal",110,8,,,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Incline Bench Press (Dumbbell)",,"",1,"normal",110,10,,,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Incline Bench Press (Dumbbell)",,"",2,"normal",110,10,,,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Lateral Raise (Dumbbell)",,"",0,"normal",25,10,,,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Lateral Raise (Dumbbell)",,"",1,"normal",25,10,,,
"Climbing","28 Jan 2026, 23:46","29 Jan 2026, 01:01","","Lateral Raise (Dumbbell)",,"",2,"normal",25,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Dead Hang",,"Extra thicc grip at socam and slippery",0,"normal",,,,10,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Dead Hang",,"Extra thicc grip at socam and slippery",1,"normal",,,,15,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Dead Hang",,"Extra thicc grip at socam and slippery",2,"normal",,,,10,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Dead Hang",,"Extra thicc grip at socam and slippery",3,"normal",,,,20,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Dead Hang",,"Extra thicc grip at socam and slippery",4,"normal",,,,10,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Dead Hang",,"Extra thicc grip at socam and slippery",5,"normal",,,,10,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Row (Machine)",,"",0,"normal",82,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Row (Machine)",,"",1,"normal",100,12,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Row (Machine)",,"",2,"normal",118,12,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Row (Machine)",,"",3,"normal",128,12,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Overhead Press (Dumbbell)",,"",0,"normal",40,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Overhead Press (Dumbbell)",,"",1,"normal",50,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Overhead Press (Dumbbell)",,"",2,"normal",50,12,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Overhead Press (Dumbbell)",,"",3,"normal",60,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Kettlebell Around the World",,"",0,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Kettlebell Around the World",,"",1,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Kettlebell Around the World",,"",2,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Kettlebell Around the World",,"",3,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Chest Press (Machine)",,"",0,"normal",80,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Chest Press (Machine)",,"",1,"normal",100,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Chest Press (Machine)",,"",2,"normal",100,12,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Chest Press (Machine)",,"",3,"normal",110,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",44,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Leg Curl (Machine)",,"Deflate volume by 10x",0,"normal",5,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Leg Curl (Machine)",,"Deflate volume by 10x",1,"normal",10,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Leg Curl (Machine)",,"Deflate volume by 10x",2,"normal",12,10,,,
"At Clara’s apartment","25 Jan 2026, 21:19","25 Jan 2026, 22:13","","Seated Leg Curl (Machine)",,"Deflate volume by 10x",3,"normal",14,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Stretching",,"Simultaneously stretching and lifting including like tib raises and bosu ball stuff here",0,"normal",,,,1790,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Clamshell",,"A bunch of different band exerrcises not captured here",0,"normal",,12,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Clamshell",,"A bunch of different band exerrcises not captured here",1,"normal",,12,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Clamshell",,"A bunch of different band exerrcises not captured here",2,"normal",,12,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Clamshell",,"A bunch of different band exerrcises not captured here",3,"normal",,12,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Kettlebell Goblet Squat",,"",0,"normal",53,5,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Kettlebell Goblet Squat",,"",1,"normal",53,8,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Kettlebell Goblet Squat",,"",2,"normal",53,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",53,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",53,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",53,14,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Incline Bench Press (Dumbbell)",,"",0,"normal",100,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Incline Bench Press (Dumbbell)",,"",2,"normal",100,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Lateral Raise (Dumbbell)",,"On incline bench",0,"normal",25,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Lateral Raise (Dumbbell)",,"On incline bench",1,"normal",25,10,,,
"Weighted stretching","22 Jan 2026, 21:33","22 Jan 2026, 22:24","","Lateral Raise (Dumbbell)",,"On incline bench",2,"normal",25,10,,,
"Stretching","19 Jan 2026, 15:32","19 Jan 2026, 15:49","","Stretching",,"",0,"normal",,,,969,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Squat (Barbell)",,"",0,"normal",95,5,,,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Squat (Barbell)",,"",1,"normal",145,5,,,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Squat (Barbell)",,"",2,"normal",145,8,,,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Dead Hang",,"",0,"normal",,,,10,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Dead Hang",,"",1,"normal",,,,10,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Dead Hang",,"",2,"normal",,,,15,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Dead Hang",,"",3,"normal",,,,15,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Lunge (Barbell)",,"",0,"normal",95,12,,,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Lunge (Barbell)",,"",1,"normal",95,12,,,
"Quick morning legs","12 Jan 2026, 08:01","12 Jan 2026, 08:29","","Lunge (Barbell)",,"",2,"normal",145,8,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Stretching",,"",0,"normal",,,,913,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Face Pull",,"",0,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Face Pull",,"",1,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Face Pull",,"",2,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Rope Straight Arm Pulldown",,"",0,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Rope Straight Arm Pulldown",,"",1,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Rope Straight Arm Pulldown",,"",2,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Triceps Rope Pushdown",,"",0,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Triceps Rope Pushdown",,"",1,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Triceps Rope Pushdown",,"",2,"normal",35,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Seated Cable Row - V Grip (Cable)",,"Maxgrip vital gym",0,"normal",90,12,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Seated Cable Row - V Grip (Cable)",,"Maxgrip vital gym",1,"normal",110,10,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Seated Cable Row - V Grip (Cable)",,"Maxgrip vital gym",2,"normal",130,6,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Deadlift (Band)",,"Low cable mag grip",0,"normal",90,10,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Deadlift (Band)",,"Low cable mag grip",1,"normal",110,10,,,
"Quick upper","10 Jan 2026, 15:06","10 Jan 2026, 15:37","","Deadlift (Band)",,"Low cable mag grip",2,"normal",130,12,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Air Bike",,"",0,"normal",,,,300,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Band Pullaparts",,"Red skinny band",0,"normal",,20,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Band Pullaparts",,"Red skinny band",1,"normal",,20,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Band Pullaparts",,"Red skinny band",2,"normal",,20,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Dead Hang",,"",0,"normal",,,,15,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Dead Hang",,"",1,"normal",,,,20,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Dead Hang",,"",2,"normal",,,,20,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Incline Bench Press (Dumbbell)",,"",0,"normal",90,10,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Incline Bench Press (Dumbbell)",,"",2,"normal",110,6,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Incline Bench Press (Dumbbell)",,"",3,"normal",110,8,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Lateral Raise (Dumbbell)",,"On incline bench",0,"normal",25,10,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Lateral Raise (Dumbbell)",,"On incline bench",1,"normal",25,10,,,
"Upper","5 Jan 2026, 06:59","5 Jan 2026, 07:54","","Lateral Raise (Dumbbell)",,"On incline bench",2,"normal",25,10,,,
